D&J-IND,1,20200106,093100,28466.4611376,28466.4611376,28421.8396310,28430.0099069,36
D&J-IND,1,20200106,093200,28433.6500298,28471.0712933,28433.6500298,28465.9711211,40
D&J-IND,1,20200106,093300,28465.3210991,28497.5821884,28465.3210991,28491.0319672,49
D&J-IND,1,20200106,093400,28490.5319503,28498.3422140,28488.6918882,28489.4819149,54
D&J-IND,1,20200106,093500,28488.4718808,28495.0821040,28484.3417413,28484.3417413,60
D&J-IND,1,20200106,093600,28484.0617319,28494.8520962,28479.5415793,28492.0520017,60
D&J-IND,1,20200106,093700,28492.0720023,28504.9924386,28492.0720023,28500.1022735,60
D&J-IND,1,20200106,093800,28501.5223214,28508.0525419,28501.2423120,28501.9023342,60
D&J-IND,1,20200106,093900,28500.9023005,28500.9023005,28486.2418055,28494.2020743,58
D&J-IND,1,20200106,094000,28494.8320955,28502.6223586,28492.9620324,28495.1521063,57
D&J-IND,1,20200106,094100,28496.0021350,28497.3221796,28486.2618062,28493.8120611,60
D&J-IND,1,20200106,094200,28494.6920908,28504.7624308,28493.4920503,28494.7120915,54
D&J-IND,1,20200106,094300,28494.7520928,28500.6922934,28492.7220243,28497.5121860,60
D&J-IND,1,20200106,094400,28496.9921685,28504.0324062,28496.1021384,28501.4123177,59
D&J-IND,1,20200106,094500,28501.1423086,28502.6323589,28493.2420418,28496.9621674,60
D&J-IND,1,20200106,094600,28496.9321664,28498.1922090,28488.0518666,28497.7021924,57
D&J-IND,1,20200106,094700,28498.0722049,28512.5226928,28497.9422005,28511.1726472,55
D&J-IND,1,20200106,094800,28510.5526263,28516.8528390,28508.4825564,28510.9226388,60
D&J-IND,1,20200106,094900,28511.2626503,28516.7028340,28510.2226152,28511.0326425,60
D&J-IND,1,20200106,095000,28511.2326493,28514.2127499,28503.4923879,28509.3925871,60
D&J-IND,1,20200106,095100,28508.9925736,28518.7929045,28508.7925669,28518.3528897,60
D&J-IND,1,20200106,095200,28517.7828704,28526.7031716,28517.7828704,28521.8730085,60
D&J-IND,1,20200106,095300,28521.9430109,28523.1830528,28509.2025807,28510.0426091,60
D&J-IND,1,20200106,095400,28510.0926108,28514.9127735,28508.9825733,28511.8426699,60
D&J-IND,1,20200106,095500,28511.3026516,28511.3026516,28504.5324230,28505.2724480,60
D&J-IND,1,20200106,095600,28504.0224058,28507.3625186,28488.5318828,28505.9924723,56
D&J-IND,1,20200106,095700,28506.1624781,28510.5026246,28495.8021283,28510.4126216,60
D&J-IND,1,20200106,095800,28510.4626233,28515.5627955,28507.3025166,28514.7527681,60
D&J-IND,1,20200106,095900,28514.9027732,28518.9329093,28510.0126081,28518.9329093,60
D&J-IND,1,20200106,100000,28518.6829008,28518.6829008,28503.9924048,28506.3324838,60
D&J-IND,1,20200106,100100,28506.9825058,28511.2526499,28502.0523393,28505.1724447,58
D&J-IND,1,20200106,100200,28502.5423559,28507.1125102,28499.3922495,28504.3224160,60
D&J-IND,1,20200106,100300,28504.8224328,28510.1926142,28504.3324163,28507.4625220,60
D&J-IND,1,20200106,100400,28509.1725797,28512.8727046,28502.3023478,28510.6526297,60
D&J-IND,1,20200106,100500,28510.0426091,28510.0926108,28504.5424234,28505.6024592,60
D&J-IND,1,20200106,100600,28505.7624646,28512.3226861,28505.7624646,28510.2626165,60
D&J-IND,1,20200106,100700,28510.3126182,28514.1627482,28503.2823808,28503.2823808,60
D&J-IND,1,20200106,100800,28503.5123886,28506.9625051,28496.5021519,28506.2324804,59
D&J-IND,1,20200106,100900,28505.5924588,28505.5924588,28499.3922495,28499.9722691,60
D&J-IND,1,20200106,101000,28499.5922562,28504.7324298,28499.5222539,28504.5324230,60
D&J-IND,1,20200106,101100,28503.9224024,28514.2727519,28503.3223822,28512.7126992,60
D&J-IND,1,20200106,101200,28512.2526837,28515.8128039,28506.6324940,28514.1027462,60
D&J-IND,1,20200106,101300,28514.0627448,28515.9928100,28511.2726506,28515.9228076,60
D&J-IND,1,20200106,101400,28515.5927965,28515.5927965,28508.7825665,28509.5225915,60
D&J-IND,1,20200106,101500,28509.6025942,28511.5026584,28506.5024896,28507.6325277,60
D&J-IND,1,20200106,101600,28507.7025301,28511.9526736,28507.7025301,28511.5026584,60
D&J-IND,1,20200106,101700,28510.9226388,28512.2726844,28501.8723332,28509.3025841,60
D&J-IND,1,20200106,101800,28509.3325851,28513.5227266,28506.8225004,28508.5825598,60
D&J-IND,1,20200106,101900,28509.0925770,28513.1227131,28508.6225611,28511.1226456,60
D&J-IND,1,20200106,102000,28511.9526736,28514.9727756,28511.9526736,28513.3227198,60
D&J-IND,1,20200106,102100,28512.4626908,28515.5727958,28509.3025841,28510.5926277,60
D&J-IND,1,20200106,102200,28510.6826307,28518.9929113,28509.3725865,28515.6427982,60
D&J-IND,1,20200106,102300,28515.0027766,28528.8032425,28515.0027766,28523.1030501,57
D&J-IND,1,20200106,102400,28522.8030399,28525.8831439,28519.8629407,28522.6930362,60
D&J-IND,1,20200106,102500,28522.8930430,28525.1231183,28518.7929045,28519.0029116,60
D&J-IND,1,20200106,102600,28518.5228954,28521.3029893,28517.9528762,28518.1128816,60
D&J-IND,1,20200106,102700,28518.2328856,28521.7230035,28517.7928708,28519.4329261,60
D&J-IND,1,20200106,102800,28519.1829177,28519.4329261,28514.7127668,28516.9928438,60
D&J-IND,1,20200106,102900,28517.1928505,28517.3228549,28514.5227604,28517.1628495,60
D&J-IND,1,20200106,103000,28516.9028407,28526.3631601,28516.1828164,28526.3631601,60
