US1.AMZN,1,20200106,100100,94.397,94.397,94.38,94.38,370
US1.AMZN,1,20200106,100200,94.35900000000001,94.35900000000001,94.35900000000001,94.35900000000001,100
US1.AMZN,1,20200106,100300,94.4115,94.48200000000001,94.4115,94.48200000000001,400
US1.AMZN,1,20200106,100400,94.4115,94.48200000000001,94.4115,94.48200000000001,0
US1.AMZN,1,20200106,100500,94.528,94.5985,94.528,94.5625,600
US1.AMZN,1,20200106,100600,94.58300000000001,94.58350000000002,94.551,94.552,800
US1.AMZN,1,20200106,100700,94.48500000000001,94.48500000000001,94.48500000000001,94.48500000000001,319
US1.AMZN,1,20200106,100800,94.481,94.51650000000001,94.481,94.51650000000001,200
US1.AMZN,1,20200106,100900,94.51650000000001,94.51650000000001,94.4775,94.491,879
US1.AMZN,1,20200106,101000,94.47300000000001,94.47300000000001,94.43900000000001,94.4505,300
US1.AMZN,1,20200106,101100,94.5725,94.5725,94.5725,94.5725,100
US1.AMZN,1,20200106,101200,94.57150000000001,94.6915,94.57150000000001,94.6915,952
US1.AMZN,1,20200106,101300,94.69200000000001,94.69200000000001,94.69200000000001,94.69200000000001,100
US1.AMZN,1,20200106,101400,94.714,94.75,94.714,94.74900000000001,1210
US1.AMZN,1,20200106,101500,94.68350000000001,94.75,94.67000000000002,94.75,700
US1.AMZN,1,20200106,101600,94.65,94.6875,94.65,94.6875,400
US1.AMZN,1,20200106,101700,94.71300000000001,94.71900000000001,94.686,94.688,900
US1.AMZN,1,20200106,101800,94.70750000000001,94.70750000000001,94.6705,94.6705,500
US1.AMZN,1,20200106,101900,94.7475,94.8315,94.7475,94.8015,2635
US1.AMZN,1,20200106,102000,94.8315,94.93700000000001,94.8315,94.93700000000001,2319
US1.AMZN,1,20200106,102100,94.9375,94.94500000000001,94.87150000000001,94.87150000000001,600
US1.AMZN,1,20200106,102200,94.88650000000001,94.94,94.8465,94.94,1000
US1.AMZN,1,20200106,102300,94.9285,94.964,94.9285,94.9305,400
US1.AMZN,1,20200106,102400,94.9735,94.9795,94.9355,94.9355,1474
US1.AMZN,1,20200106,102500,94.8995,94.9045,94.8655,94.9045,300
US1.AMZN,1,20200106,102600,94.802,94.8345,94.80000000000001,94.8345,1100
US1.AMZN,1,20200106,102700,94.8525,94.86000000000001,94.83500000000001,94.86000000000001,1041
US1.AMZN,1,20200106,102800,94.801,94.801,94.801,94.801,100
US1.AMZN,1,20200106,102900,94.78800000000001,94.87100000000001,94.78800000000001,94.87100000000001,427
US1.AMZN,1,20200106,103000,94.88350000000001,94.9,94.88350000000001,94.9,984
US1.AMZN,1,20200106,103100,94.8585,94.8585,94.858,94.858,692
US1.AMZN,1,20200106,103200,94.80250000000001,94.80250000000001,94.75,94.75,200
US1.AMZN,1,20200106,103300,94.706,94.706,94.706,94.706,200
US1.AMZN,1,20200106,103400,94.6945,94.74950000000001,94.6945,94.74950000000001,800
US1.AMZN,1,20200106,103500,94.73700000000001,94.76050000000001,94.7115,94.76050000000001,690
US1.AMZN,1,20200106,103600,94.756,94.756,94.756,94.756,157
US1.AMZN,1,20200106,103700,94.756,94.756,94.756,94.756,0
US1.AMZN,1,20200106,103800,94.67250000000001,94.67250000000001,94.65800000000002,94.6635,400
US1.AMZN,1,20200106,103900,94.608,94.64500000000001,94.5905,94.64500000000001,700
US1.AMZN,1,20200106,104000,94.63550000000001,94.63550000000001,94.554,94.554,291
US1.AMZN,1,20200106,104100,94.59800000000001,94.59800000000001,94.48,94.48,786
US1.AMZN,1,20200106,104200,94.5,94.54,94.46950000000001,94.54,854
US1.AMZN,1,20200106,104300,94.5865,94.693,94.5865,94.693,300
US1.AMZN,1,20200106,104400,94.5865,94.693,94.5865,94.693,0
US1.AMZN,1,20200106,104500,94.68400000000001,94.68400000000001,94.68400000000001,94.68400000000001,200
US1.AMZN,1,20200106,104600,94.7405,94.7405,94.71100000000001,94.7335,977
US1.AMZN,1,20200106,104700,94.83850000000001,94.83850000000001,94.83850000000001,94.83850000000001,100
US1.AMZN,1,20200106,104800,94.87400000000001,94.87400000000001,94.87400000000001,94.87400000000001,100
US1.AMZN,1,20200106,104900,94.8735,94.8735,94.85000000000001,94.85000000000001,260
US1.AMZN,1,20200106,105000,94.815,94.8165,94.815,94.8165,245
US1.AMZN,1,20200106,105100,94.85000000000001,94.85000000000001,94.8255,94.8255,526
US1.AMZN,1,20200106,105200,94.8705,94.8705,94.868,94.868,200
US1.AMZN,1,20200106,105300,94.87650000000001,94.9425,94.87650000000001,94.9425,300
US1.AMZN,1,20200106,105400,94.9425,94.99000000000001,94.93900000000001,94.99000000000001,800
US1.AMZN,1,20200106,105500,94.99400000000001,95.0,94.87,94.87,3310
US1.AMZN,1,20200106,105600,94.88850000000001,94.88850000000001,94.88850000000001,94.88850000000001,100
US1.AMZN,1,20200106,105700,94.9175,94.9175,94.863,94.863,300
US1.AMZN,1,20200106,105800,94.8435,94.86000000000001,94.8405,94.86000000000001,300
US1.AMZN,1,20200106,105900,94.8435,94.86000000000001,94.8405,94.86000000000001,0
US1.AMZN,1,20200106,110000,94.8435,94.86000000000001,94.8405,94.86000000000001,0
US1.AMZN,1,20200106,110100,94.8545,94.8545,94.8545,94.8545,100
US1.AMZN,1,20200106,110200,94.852,94.852,94.75900000000001,94.76050000000001,1199
US1.AMZN,1,20200106,110300,94.7685,94.7685,94.7355,94.74700000000001,900
US1.AMZN,1,20200106,110400,94.7685,94.7685,94.7355,94.74700000000001,0
US1.AMZN,1,20200106,110500,94.75450000000001,94.77300000000001,94.75,94.77300000000001,562
